OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC,POSSIBLE_CAUSES,SUGGESTION
AGV_NODE,104303,1,Can't Reset Alarm : Locate Control Error,無法ResetAlarm_定位Control異常,切回手動，清除異常後，確認AGVC命令，然後進行復歸重新上線
AGV_NODE,104304,1,Can't Reset Alarm : Motion Control Error,無法ResetAlarm_MotionControl異常,切回手動，清除異常後，確認AGVC命令，然後進行復歸重新上線
AGV_NODE,104400,1,Can't AutoReset : Special Alarm,無法自動重置_特殊警報,切回手動，清除異常後，確認AGVC命令，然後進行復歸重新上線
AGV_NODE,104500,2,Can't AutoRetry : AutoRetry Count more than config,無法自動重試_自動重試計數比配置更多,"1.查看Log(MoveControl)
2.聯絡Mirle"
AGV_NODE,104501,2,Can't AutoRetry : AutoReset fail,無法自動重試_自動重設失敗,"1.查看Log(MoveControl)
2.聯絡Mirle"
AGV_NODE,104502,2,Can't AutoRetry : Create Retry MoveCmdInfo fail,無法自動重試_建立重試移動Cmd訊息失敗,"1.查看Log(MoveControl)
2.聯絡Mirle"
AGV_NODE,104600,2,BeamSensor singal on Timeout,"BeamSensorOn_Timeout
1.Beamsensor訊號長On沒有消除","1.確認Beamsensor裝置是否有訊號殘留狀況(調整BeamSensor距離)
2.調整程式內牆壁設定距離"
AGV_NODE,270001,2,Fork Command Format NG,Fork_命令格式NG,Fork_命令格式NG
AGV_NODE,270002,2,Fork Command Read timeout,Fork_命令讀取超時,1.檢查 PLC 交握訊號
AGV_NODE,270003,2,Fork Not Busy timeout,Fork_不忙錄超時,1.檢查 PLC 交握訊號
AGV_NODE,270004,2,Fork Command Executing timeout,Fork_命令執行超時,1.確認人機上PIO設定時間不能大於Local內程式設定時間
AGV_NODE,270005,1,Batterys Charging Time Out,"電池充電超時
1.超過充電設定時間",1.確認人機上充電設定timeout時間不能大於程式設定時間
AGV_NODE,270007,2,Fork Home Flag Waiting timeout,"Fork回Home等待超時
1.在Fork命令結束等待台車自動狀態訊號ON時間太長",1.檢查 PLC W0A00 訊號及卡住原因
AGV_NODE,280001,1,Meter Adam Connect Fail,,"1. 請檢查Adam 是否異常
2. 請確認 IPC 接頭是否異常(RS232)"
AGV_NODE,280002,1,Particle Counter Connect Fail,,1. 請檢查儀器是否正常開啟
AGV_NODE,280003,1,Plc BigData Sensor Connect Fail,,
AGV_NODE,280004,1,VibrationMeter Connect Fail,,
AGV_NODE,200001,2,Emergency Stop(FR Side)[X013A],,確認無人員靠近，無安全疑慮，鬆開緊急停止開關啟動(FR側)[X013A]，進行復歸操作
AGV_NODE,200002,2,Emergency Stop(FL Side)[X013C],,確認無人員靠近，無安全疑慮，鬆開緊急停止開關啟動(FL側)[X013C]，進行復歸操作
AGV_NODE,200003,2,Emergency Stop(BR Side)[X013D],,確認無人員靠近，無安全疑慮，鬆開緊急停止開關啟動(BR側)[X013D]，進行復歸操作
AGV_NODE,200004,2,Emergency Stop(BL Side)[X013F],,確認無人員靠近，無安全疑慮，鬆開緊急停止開關啟動(BL側)[X013F]，進行復歸操作
AGV_NODE,200005,2,Emergency Stop(Handheld Touch Panel),,確認無人員靠近，無安全疑慮，鬆開緊急停止開關(小人機)，進行復歸操作
AGV_NODE,200006,2,Emergency Stop,,
AGV_NODE,200007,2,Emergency Stop,,
AGV_NODE,200008,2,System No Power On,,請先打開翹板開關 ON 再按下綠色按鈕 START
AGV_NODE,200009,2,284V No Power On,,按下 RESET按鈕執行Alarm復歸操作，如果異常未清除需檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是檢查284V電源供應是否有損壞
AGV_NODE,200010,2,284V Power Supply No Start,,按下 RESET按鈕執行Alarm復歸操作，如果異常未清除需檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是檢查284V電源供應是否有損壞
AGV_NODE,200011,2,284VSupply FAN Error,,按下 RESET按鈕執行Alarm復歸操作，如果異常未清除需檢查284V電源風扇是否有損壞，或是供應風扇的直流電源開關未開啟。
AGV_NODE,200012,2,284VSupply Overflow Error,,按下 RESET按鈕執行Alarm復歸操作，如果異常未清除需檢查284V電源是否有損壞
AGV_NODE,200013,2,284VSupply Overtemperature Error,,按下 RESET按鈕執行Alarm復歸操作，如果異常未清除需檢查電源風扇或是284V電源是否有損壞，或是供應風扇的直流電源開關未開啟，導致散熱不佳溫度異常
AGV_NODE,200014,2,Safety Relay Not Ready(EMO System),,確認安全模組Safety Relay Not Ready(EMO系統)
AGV_NODE,200015,2, Battery Voltage Not Enough,,請檢查電池電壓
AGV_NODE,200016,2,Walker Wheel Motor Error(FR Side),,確認走行輪馬達是否異常(FR側)
AGV_NODE,200017,2,Walker Wheel Motor Error(FL Side),,確認走行輪馬達是否異常(FL側)
AGV_NODE,200018,2,Walker Wheel Motor Error(BR Side),,確認走行輪馬達是否異常(BR側)
AGV_NODE,200019,2,Walker Wheel Motor Error(BL Side),,確認走行輪馬達是否異常(BL側)
AGV_NODE,200020,2,Hand Servo Motor No Power On,,檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是284V來源端有異常
AGV_NODE,200021,2,Car Charging Action Time Out(R Side),,檢查充電樁(R側)動作是否正確，或是與充電樁交握時間設定過短，需要進行修改
AGV_NODE,200022,2,Car Charging Action Time Out(L Side),,檢查充電樁(L側)動作是否正確，或是與充電樁交握時間設定過短，需要進行修改
AGV_NODE,200023,2,Coupler_R Side Handshake Signal Off In Charging,,檢查充電樁(R側)動作是否正確或是未到位，交握通訊SENSOR安裝好或損壞導致交握訊號發送異常
AGV_NODE,200024,2,Coupler_L Side Handshake Signal Off In Charging,,檢查充電樁(L側)動作是否正確或是未到位，交握通訊SENSOR安裝好或損壞導致交握訊號發送異常
AGV_NODE,200025,2,Correct Function comfirm fail (L Side),,
AGV_NODE,200026,2,Correct Function comfirm fail (R Side),,
AGV_NODE,200027,2,Execute IPC Get/Put Command Time Out,,檢查FORK取放動作是否正確，或是FORK命令執行時間設定過短，需要進行修改
AGV_NODE,200028,2,Vehicle Battery Voltage Too Low Error,,需要立即充電，如果在充電狀態下依然發生異常。需檢查是否充電有問題或是電池最小值設定過高
AGV_NODE,200029,2,Vehicle Battery Voltage Too High Error,,如果在充電狀態下依然發生異常。需檢查是否充電有問題或是電池最大值設定過低
AGV_NODE,200030,2,Vehicle Battery Temperature Too High Error,,需檢查風扇電源是否有損壞，或是供應風扇的電源開關未開啟，導致散熱不佳溫度異常
AGV_NODE,200031,2,BAT-Front  FAN1 Alarm ,,需檢查電源風扇(前-1)是否有損壞，或是供應風扇的電源開關未開啟。
AGV_NODE,200032,2,BAT-Front  FAN2 Alarm ,,需檢查電源風扇(前-2)是否有損壞，或是供應風扇的電源開關未開啟。
AGV_NODE,200033,2,BAT-Back  FAN1 Alarm ,,需檢查電源風扇(後-1)是否有損壞，或是供應風扇的電源開關未開啟。
AGV_NODE,200034,2,BAT-Back  FAN2 Alarm ,,需檢查電源風扇(後-2)是否有損壞，或是供應風扇的電源開關未開啟。
AGV_NODE,200035,2,Wheel Servo Motor No Power On,,檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是馬達來源端284V有異常
AGV_NODE,200036,2,Wheel Turn Servo Motor No Power On,,檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是馬達來源端284V有異常
AGV_NODE,200037,2,Lifter Servo Motor No Power On,,檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是馬達來源端284V有異常
AGV_NODE,200038,2,Turn Servo Motor No Power On,,檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是馬達來源端284V有異常
AGV_NODE,200039,2,Door Servo Motor No Power On,,檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是馬達來源端284V有異常
AGV_NODE,200040,2,Bump Sensor Error(F side)[X0114],,確認無人碰觸到BUMP SENSOR(F側)[X0114]， 排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200041,2,Bump Sensor Error(B side)[X011A],,確認無人碰觸到BUMP SENSOR(F側)[X011A]， 排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200042,2,Bump Sensor Error(L side)[X0134],,確認無人碰觸到BUMP SENSOR(F側)[X0134]， 排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200043,2,Bump Sensor Error(R side)[X0136],,確認無人碰觸到BUMP SENSOR(F側)[X0136]， 排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200044,2,Bump Sensor Error(R side Door)[X0115],,確認無人碰觸到BUMP SENSOR(L側DOOR)[X0115]， 排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200045,2,Bump Sensor Error(R side Door)[X011B],,確認無人碰觸到BUMP SENSOR(R側DOOR)[X011B]， 排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200046,2,Hand Correct Function Comfirm Error - Left side,,
AGV_NODE,200047,2,Hand Correct Function Comfirm Error - Left side,,
AGV_NODE,200048,2,LiDAR Sensor_F Error[X107],,確認是否有物品或人員在測距SENSOR_F[X0107]感測距離內， 排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200049,2,LiDAR Sensor_B Error[X109],,確認是否有物品或人員在測距SENSOR_B[X0109]感測距離內， 排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200050,2,LiDAR Sensor_L Error[X127],,確認是否有物品或人員在測距SENSOR_L[X0127]感測距離內， 排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200051,2,LiDAR Sensor_R Error[X129],,確認是否有物品或人員在測距SENSOR_R[X0129]感測距離內， 排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200052,2,LiDAR_F Alarm[X1B0],,確認測距 Sensor_F 是否異常[X1B0]
AGV_NODE,200053,2,LiDAR_F Fault[X1B1],,確認測距 Sensor_F 是否失效[X1B1]
AGV_NODE,200054,2,LiDAR_B Alarm[X1B4],,確認測距 Sensor_B 是否異常[X1B4]
AGV_NODE,200055,2,LiDAR_B Fault[X1B5],,確認測距 Sensor_B 是否失效[X1B5]
AGV_NODE,200056,2,Hand Forward/Back Axis Servo Off,,
AGV_NODE,200057,2,Hand Up/Down Axis Servo Off,,
AGV_NODE,200058,2,Hand Turn/Slide Axis Servo Off,,
AGV_NODE,200059,2,Shutter Servo Off,,
AGV_NODE,200060,2,Hand Slide Side Servo Off,,
AGV_NODE,200061,2,Hand Turn Side Servo Off,,
AGV_NODE,200062,2,,,
AGV_NODE,200063,2,,,
AGV_NODE,200064,2,,,
AGV_NODE,200065,2,,,
AGV_NODE,200066,2,,,
AGV_NODE,200067,2,,,
AGV_NODE,200068,2,,,
AGV_NODE,200069,2,,,
AGV_NODE,200070,2,Get\Put logic error - Right side,,
AGV_NODE,200071,2,,,
AGV_NODE,200072,2,Get\Put logic error - Left side,,
AGV_NODE,200073,2,,,
AGV_NODE,200074,2,284V Power Supply 1 No Start,,
AGV_NODE,200075,2,284V Power Supply 2 No Start,,
AGV_NODE,200076,2,284V Power Supply 3 No Start,,
AGV_NODE,200077,2,284V Power Supply Fan 1 No Start,,
AGV_NODE,200078,2,284V Power Supply Fan 2 No Start,,
AGV_NODE,200079,2,284V Power Supply Fan 3 No Start,,
AGV_NODE,200080,2,284V Power Supply 1 Over Current,,
AGV_NODE,200081,2,284V Power Supply 2 Over Current,,
AGV_NODE,200082,2,284V Power Supply 1 Over Heating,,
AGV_NODE,200083,2,284V Power Supply 2 Over Heating,,
AGV_NODE,200084,2,,,
AGV_NODE,200085,2,,,
AGV_NODE,200086,2,,,
AGV_NODE,200087,2,,,
AGV_NODE,200088,2,,,
AGV_NODE,200089,2,,,
AGV_NODE,200090,2,,,
AGV_NODE,200091,2,,,
AGV_NODE,200092,2,,,
AGV_NODE,200093,2,,,
AGV_NODE,200094,2,,,
AGV_NODE,200095,2,,,
AGV_NODE,200096,2,,,
AGV_NODE,200097,2,,,
AGV_NODE,200098,2,,,
AGV_NODE,200099,2,,,
AGV_NODE,200100,2,,,
AGV_NODE,200101,2,,,
AGV_NODE,200102,2,,,
AGV_NODE,200103,2,,,
AGV_NODE,200104,2,,,
AGV_NODE,200105,2,,,
AGV_NODE,200106,2,,,
AGV_NODE,200107,2,,,
AGV_NODE,200108,2,,,
AGV_NODE,200109,2,,,
AGV_NODE,200110,2,,,
AGV_NODE,200111,2,,,
AGV_NODE,200112,2,,,
AGV_NODE,200113,2,,,
AGV_NODE,200114,2,,,
AGV_NODE,200115,2,,,
AGV_NODE,200116,2,,,
AGV_NODE,200117,2,,,
AGV_NODE,200118,2,,,
AGV_NODE,200119,2,,,
AGV_NODE,200120,2,,,
AGV_NODE,200121,2,,,
AGV_NODE,200122,2,,,
AGV_NODE,200123,2,,,
AGV_NODE,200124,2,,,
AGV_NODE,200125,2,,,
AGV_NODE,200126,2,,,
AGV_NODE,200127,2,,,
AGV_NODE,200128,2,,,
AGV_NODE,200129,2,,,
AGV_NODE,200130,2,,,
AGV_NODE,200131,2,,,
AGV_NODE,200132,2,,,
AGV_NODE,200133,2,,,
AGV_NODE,200134,2,,,
AGV_NODE,200135,2,,,
AGV_NODE,200136,2,,,
AGV_NODE,200137,2,,,
AGV_NODE,200138,2,,,
AGV_NODE,200139,2,,,
AGV_NODE,200140,2,,,
AGV_NODE,200141,2,,,
AGV_NODE,200142,2,,,
AGV_NODE,200143,2,,,
AGV_NODE,200144,2,,,
AGV_NODE,200145,2,,,
AGV_NODE,200146,2,,,
AGV_NODE,200147,2,,,
AGV_NODE,200148,2,,,
AGV_NODE,200149,2,,,
AGV_NODE,200150,2,,,
AGV_NODE,200151,2,,,
AGV_NODE,200152,2,,,
AGV_NODE,200153,2,,,
AGV_NODE,200154,2,,,
AGV_NODE,200155,2,,,
AGV_NODE,200156,2,,,
AGV_NODE,200157,2,,,
AGV_NODE,200158,2,,,
AGV_NODE,200159,2,,,
AGV_NODE,200160,2,,,
AGV_NODE,200161,2,,,
AGV_NODE,200162,2,,,
AGV_NODE,200163,2,,,
AGV_NODE,200164,2,,,
AGV_NODE,200165,2,,,
AGV_NODE,200166,2,,,
AGV_NODE,200167,2,,,
AGV_NODE,200168,2,,,
AGV_NODE,200169,2,,,
AGV_NODE,200170,2,,,
AGV_NODE,200171,2,,,
AGV_NODE,200172,2,,,
AGV_NODE,200173,2,,,
AGV_NODE,200174,2,,,
AGV_NODE,200175,2,,,
AGV_NODE,200176,2,,,
AGV_NODE,200177,2,,,
AGV_NODE,200178,2,,,
AGV_NODE,200179,2,,,
AGV_NODE,200180,2,,,
AGV_NODE,200181,2,,,
AGV_NODE,200182,2,,,
AGV_NODE,200183,2,,,
AGV_NODE,200184,2,,,
AGV_NODE,200185,2,,,
AGV_NODE,200186,2,,,
AGV_NODE,200187,2,,,
AGV_NODE,200188,2,,,
AGV_NODE,200189,2,,,
AGV_NODE,200190,2,,,
AGV_NODE,200191,2,,,
AGV_NODE,200192,2,,,
AGV_NODE,200193,2,,,
AGV_NODE,200194,2,,,
AGV_NODE,200195,2,,,
AGV_NODE,200196,2,,,
AGV_NODE,200197,2,,,
AGV_NODE,200198,2,,,
AGV_NODE,200199,2,,,
AGV_NODE,200200,2,CST Detect Sensor Error[X01AC],,檢查CST在席檢[X01AC]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200201,2,CST Detect Sensor Error[X0217][X021B],,檢查CST在席檢[X0217][X021B]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200202,2,Shutter upper limit sensor error [X020B] - Right side,,
AGV_NODE,200203,2,Shutter lower limit sensor error [X020D] - Right side,,
AGV_NODE,200204,2,Shutter upper limit sensor error [X020E] - Left side,,
AGV_NODE,200205,2,Shutter lower limit sensor error [X020F] - Left side,,
AGV_NODE,200206,2,Hand Check Out Error[X0201][X0205],,檢查FORK在荷檢[X0201][X0205]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200207,2,Hand Forward/Back Axis RLSSensor Error,,手臂伸縮軸碰觸到下極限，請操作人機進入伺服單/雙軸操作畫面，執行單軸JOG操作移動離開下極限，排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200208,2,Hand Forward/Back Axis FLSSensor Error,,手臂伸縮軸碰觸到上極限，請操作人機進入伺服單/雙軸操作畫面，執行單軸JOG操作移動離開上極限，排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200209,2,Hand Forward/Back Axis Error,,手臂伸縮軸動作時是否發生異常，請依伺服異常碼分別進行排除復歸操作
AGV_NODE,200210,2,Hand Forward/Back Axis Servo Action Time Out,,手臂伸縮軸動作時是否發生異常，檢查是否為伺服狀態異常或是Servo Time Out 時間設定過短，需要進行修改
AGV_NODE,200211,2,Hand Up/Down Axis RLS Sensor Error,,手臂升降軸碰觸到下極限，請操作人機進入伺服單/雙軸操作畫面，執行單軸JOG操作移動離開下極限，排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200212,2,Hand Up/Down Axis FLS Sensor Error,,手臂升降軸碰觸到上極限，請操作人機進入伺服單/雙軸操作畫面，執行單軸JOG操作移動離開上極限，排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200213,2,Hand Up/Down Axis Servo Error,,手臂升降軸動作時是否發生異常，請依伺服異常碼分別進行排除復歸操作
AGV_NODE,200214,2,Hand Up/Down Axis Servo Action Time Out,,手臂升降軸動作時是否發生異常，檢查是否為伺服狀態異常或是Servo Time Out 時間設定過短，需要進行修改
AGV_NODE,200215,2,Hand Slide Axis RLS Sensor Error,,手臂移載軸碰觸到下極限，請操作人機進入伺服單/雙軸操作畫面，執行單軸JOG操作移動離開下極限，排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200216,2,Hand Slide Axis FLS Sensor Error,,手臂移載軸碰觸到上極限，請操作人機進入伺服單/雙軸操作畫面，執行單軸JOG操作移動離開上極限，排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200217,2,Hand Slide Axis Servo Error,,手臂移載軸動作時是否發生異常，請依伺服異常碼分別進行排除復歸操作
AGV_NODE,200218,2,Hand Slide Axis Servo Action Time Out,,手臂移載軸動作時是否發生異常，檢查是否為伺服狀態異常或是Servo Time Out 時間設定過短，需要進行修改
AGV_NODE,200219,2,Hand Turn Axis RLS Sensor Error,,手臂旋轉軸碰觸到下極限，請操作人機進入伺服單/雙軸操作畫面，執行單軸JOG操作移動離開下極限，排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200220,2,Hand Turn Axis FLS Sensor Error,,手臂旋轉軸碰觸到上極限，請操作人機進入伺服單/雙軸操作畫面，執行單軸JOG操作移動離開上極限，排除後按下 RESET按鈕執行Alarm復歸操作
AGV_NODE,200221,2,Hand Turn Axis Servo Error,,手臂旋轉軸動作時是否發生異常，請依伺服異常碼分別進行排除復歸操作
AGV_NODE,200222,2,Hand Turn Axis Servo Action Time Out,,手臂旋轉軸動作時是否發生異常，檢查是否為伺服狀態異常或是Servo Time Out 時間設定過短，需要進行修改
AGV_NODE,200223,2,Shutter Door Servo Controller Error,,拉門伺服軸動作時是否發生異常，請依伺服異常碼分別進行排除復歸操作
AGV_NODE,200224,2,Shutter Door Servo Controller Error,,
AGV_NODE,200225,2,Hand Back End Sensor Is Not On[Dog],,手臂伸縮軸回原點時，原點(DOG)信號未作動，檢查SENSOR是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200226,2,Hand Down End Sensor Is Not On[X0219],,手臂升降軸執行下降端呼叫，到位下降端SENSOR[X0219]信號未作動，檢查SENSOR是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200227,2,Hand Rising End Sensor Is Not On[X0218],,手臂升降軸執行上升端呼叫時，到位上升端SENSOR[X0218]信號未作動，檢查SENSOR是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200228,2,Hand Turn Axis 90 Degrees Sensor Is Not On[X020A],,手臂旋轉軸執行90度呼叫時，到位90度SENSOR[X020A]信號未作動，檢查SENSOR是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200229,2,Hand Forward/Back Axis Servo Is Not In Back Position,,請在手動模式執行JOG操作，讓伸縮軸伺服到達縮回位置再切換成自動模式
AGV_NODE,200230,2,Hand Up/Down Axis Servo Is Not In Get CST Position,,請在手動模式執行JOG操作，讓升降軸伺服到達取放CST位置再切換成自動模式
AGV_NODE,200231,2,Hand Slide Axis Servo Is Not In Get/Put CST Position,,請在手動模式執行JOG操作，讓移載軸伺服到達取放CST位置再切換成自動模式
AGV_NODE,200232,2,Hand Turn Axis Servo Is Not In GetCST Position,,請在手動模式執行JOG操作，讓旋轉軸伺服到達取放CST位置再切換成自動模式
AGV_NODE,200233,2,Hand Get CST Action Time Out,,檢查手臂取CST動作時是否發生異常，檢查是否為伺服狀態異常或是取放CST動作時間設定過短，需要進行修改
AGV_NODE,200234,2,Hand Put CST Action Time Out,,檢查手臂放CST動作時是否發生異常，檢查是否為伺服狀態異常或是取放CST動作時間設定過短，需要進行修改
AGV_NODE,200235,2,Hand Is Not Execute Get Cassette Action,,手臂接收到命令卻未執行作動，檢查是否為伺服狀態異常導致FORK未伸出執行取CST作動
AGV_NODE,200236,2,Hand Is Not Execute Put Cassette Action,,手臂接收到命令卻未執行作動，檢查是否為伺服狀態異常導致FORK未伸出執行放CST作動
AGV_NODE,200237,2,Hand Forward/Back Axis And Turn Axis Servo Home Return Time Out,,檢查是否為伺服狀態異常或是SENSOR未作動，以及伺服原點復歸時間設定過短，需要進行修改
AGV_NODE,200238,2,Hand Up/Down Axis Servo Home Return Time Out,,檢查是否為伺服狀態異常或是SENSOR未作動，以及伺服原點復歸時間設定過短，需要進行修改
AGV_NODE,200239,2,Hand Slide Axis Servo Home Return Time Out,,檢查是否為伺服狀態異常或是SENSOR未作動，以及伺服原點復歸時間設定過短，需要進行修改
AGV_NODE,200240,2,Hand Back To Work Home Action Time Out(Nothing),,檢查是否為伺服狀態異常或是SENSOR未作動，以及伺服原點復歸時間設定過短，需要進行修改
AGV_NODE,200241,2,Hand Back To Work Home Action Time Out(Something),,檢查是否為伺服狀態異常或是SENSOR未作動，以及伺服原點復歸時間設定過短，需要進行修改
AGV_NODE,200242,2,Hand GetEQ CST Action Time Out(L Side),,檢查是否為伺服狀態異常或是SENSOR未作動，以及伺服原點復歸時間設定過短，需要進行修改
AGV_NODE,200243,2,Hand Put EQ CST Action Time Out(L Side),,檢查是否為伺服狀態異常或是SENSOR未作動，以及伺服原點復歸時間設定過短，需要進行修改
AGV_NODE,200244,2,Hand GetEQ CST Action Time Out(R Side),,檢查是否為伺服狀態異常或是SENSOR未作動，以及伺服原點復歸時間設定過短，需要進行修改
AGV_NODE,200245,2,Hand Put EQ CST Action Time Out(R Side),,檢查是否為伺服狀態異常或是SENSOR未作動，以及伺服原點復歸時間設定過短，需要進行修改
AGV_NODE,200246,2,Shutter Door Fall Action Time Out(L Side),,檢查是否為伺服狀態異常或是SENSOR[X0133]未作動，以及Servo Time Out 時間設定過短，需要進行修改
AGV_NODE,200247,2,Shutter Door Fall Action Time Out(R Side),,檢查是否為伺服狀態異常或是SENSOR[X0113]未作動，以及Servo Time Out 時間設定過短，需要進行修改
AGV_NODE,200248,2,Hand Servo Off Action Time Out,,檢查是否為伺服狀態異常或是SENSOR未作動
AGV_NODE,200249,2,Hand Servo On Action Time Out,,檢查是否為伺服狀態異常或是SENSOR未作動
AGV_NODE,200250,2,Shutter Door R Side Rise Action Time Out,,檢查是否為伺服狀態異常或是Servo Time Out 時間設定過短，需要進行修改
AGV_NODE,200251,2,Shutter Door R Side Fall Action Time Out,,檢查是否為伺服狀態異常或是Servo Time Out 時間設定過短，需要進行修改
AGV_NODE,200252,2,TRU FORK up/down Sensor error,,檢查升降傾斜檢知SENSOR[X021A]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200253,2,"AGV Car And EQ Handshake,T4 Time out (L Side)",,檢查交握信號是否有正常發送，交握通訊模組和通訊線是否有安裝好或損壞，以及T4交握時間設定過短，需要進行修改
AGV_NODE,200254,2,,,
AGV_NODE,200255,2,Shutter Door L Side Rise Action Time Out,,檢查是否為伺服狀態異常或是Servo Time Out 時間設定過短，需要進行修改
AGV_NODE,200256,2,Shutter Door L Side Fall Action Time Out,,檢查是否為伺服狀態異常或是Servo Time Out 時間設定過短，需要進行修改
AGV_NODE,200257,2,TRU FORK Tilt sensor Alarm[X21A],,
AGV_NODE,200258,2,"AGV Car And EQ Handshake,T4 Time out (R Side)",,檢查交握信號是否有正常發送，交握通訊模組和通訊線是否有安裝好或損壞，以及T4交握時間設定過短，需要進行修改
AGV_NODE,200259,2,,,
AGV_NODE,200260,2,"Hand Get CST,Hand Detect Sensor Detect Nothing[X0201]",,檢查FORK在荷檢[X0201]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200261,2,"Hand Get CST,Hand Detect Sensor Detect Nothing[X0205]",,檢查FORK在荷檢[X0205]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200262,2,"Hand Put CST,Hand Detect Sensor Detect Nothing[X0201]",,檢查FORK在荷檢[X0201]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200263,2,"Hand Put CST,Hand Detect Sensor Detect Nothing[X0205]",,檢查FORK在荷檢[X0205]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200264,2,"Hand Put CST,But Hand Detect Sensor Detect Something[X0201]",,檢查FORK在荷檢[X0201]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200265,2,"Hand Put CST,But Hand Detect Sensor Detect Something[X0205]",,檢查FORK在荷檢[X0205]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200266,2,Servo#1 Tween axis Position abnormal ,,請操作人機進入伺服單/雙軸操作畫面執行同高操作，然後再執行伺服呼叫操作如果異常未消失請檢查是否為伺服狀態異常或是手臂機構可能有問題
AGV_NODE,200267,2,Servo#2 Tween axis Position abnormal ,,請操作人機進入伺服單/雙軸操作畫面執行同高操作，然後再執行伺服呼叫操作如果異常未消失請檢查是否為伺服狀態異常或是手臂機構可能有問題
AGV_NODE,200268,2,Worng rotationof hand Get/Put CST(L Side) ,,檢查SENSOR[X12A6]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200269,2,Worng rotationof hand Get/Put  CST(R Side) ,,檢查SENSOR[X020C]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200270,2,PUT Double Storag R Side abnormal,,檢查二重格檢知  (R)[X0204]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200271,2,Get  Empty Retriev R Side abnormal,,檢查二重格檢知  (R)[X0204]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200272,2,PUT Double Storag L Side abnormal,,檢查二重格檢知  (L)[X0200]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200273,2,Get Empty Retriev L Side abnormal,,檢查二重格檢知  (L)[X0200]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200274,2,"Down Position,FORK Hand Sensor On ,CST ON   ",,檢查FORK在荷檢[X0201][X0205]和CST在席檢[X01AC]是否有損壞，或是照射角度未調整好，導致SENSOR作動異常
AGV_NODE,200275,2,Get CST From EQ Double Storag abnormal,,檢查二重格是否異常
AGV_NODE,200276,2,Put CST To EQ Double Storag abnormal,,檢查二重格是否異常
AGV_NODE,200277,2,"FORK (R Side) Get/Put, LiDAR Sensor_L Error[X127]",,"檢查,L側Sensor檢出是否異常[X127]"
